dates,01,02,04,05,06,08,09,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,0.0,0.0,0.013738684990775159,0.0,0.007592587235600486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007891525614195465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014508517442792553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.007592587235600486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014508517442792553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0050617248237336595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0050617248237336595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0050617248237336595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023709396768930826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07879296531152834,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.04121605497232548,0.0,0.1746295064188112,0.1389193739737331,0.0,0.0,0.0,0.03259188805599025,0.04709240650956452,0.07062785336527595,0.0,0.03156610245678186,0.014853943402613612,0.0,0.0,0.0223830168412057,0.0,0.0,0.04962220957774807,1.0155962209954787,0.0,0.0177316534128468,0.0,0.015091216595026147,0.0,0.05169540241769058,0.06493177618276477,0.1470900801714482,0.04503393870205434,0.0,0.3906739748059494,0.019069259933463537,0.0,0.0,0.02527185566939965,0.11854698384465412,0.015622572398710855,0.2831895831543733,0.03884465130516086,0.0,0.01464305932166906,0.027590125645777067,0.031191924535505462,0.0,0.0,1.2475552840991988,0.0,0.0,0.0
2020-03-14,0.3059235986404755,0.1366969906157516,0.10990947992620127,0.3976401383257495,0.7364809618532473,1.649667565938081,0.6451093558526986,0.6161657239331091,0.0,0.321262896551904,0.6404567285300774,0.21188356009582787,0.1119153472313542,0.45770848562333705,0.22280915103920415,0.5388153036224236,0.27460136463148155,0.3357452526180855,1.6563435592112707,0.2231790818710144,0.3969776766219846,3.2353993897427387,0.3604737706768005,0.3546330682569359,0.20160280953675366,0.09054729957015688,0.4678240008682814,0.8788218411007399,0.5843859856448829,0.3677252004286205,0.7318015039083829,0.6199837945774309,2.472555024758706,0.28603889900195306,0.1312229188701182,0.22242944281424576,0.07581556700819896,0.7112819030679248,0.3515078789709943,1.6047409712081149,0.3301795360938673,0.9043032400054709,0.45393483897174103,0.17933581669755094,0.2807273208195491,0.8012961766954225,0.43348272085153816,7.09136687803755,0.0,0.4637235905121467,0.3455669803838904
2020-03-21,2.732917481188248,2.050454859236274,1.2639590191513148,3.64503460131937,2.6320969083415027,6.459750889778592,4.796247819600498,4.005077205565208,13.885956621971836,3.198661013495044,4.53970798752202,2.2600913076888305,2.238306944627084,5.437261148180675,1.6636416610927245,1.6481409287274134,1.6819333583678244,1.5891941957256048,14.756515345700413,4.984332828452655,2.7457622633020597,24.824073344618053,5.897751414684321,2.0036768356516883,4.502462746320832,1.6751250420479022,2.0584256038204383,1.0339080483538114,4.577690220884916,3.9714321646291015,14.163173721796088,2.003024567096316,50.64882465477658,2.431330641516601,3.5430188094931907,1.8906502639210887,1.238320927800583,2.3946490736620136,2.7495727421731107,4.342240275033723,3.0104604761499667,0.6782274300041032,3.9829121354939847,1.8002556983869538,3.3687278498345887,7.051406354919718,1.405889905464448,15.115117178928184,0.6695879300079737,4.379611688170274,3.628453294030849
2020-03-28,13.29747908757267,10.38897128679712,9.191180258828584,9.510226641624174,9.359129199083533,27.540765890292594,37.30414970800387,17.355334557449233,29.18884759312447,13.967952023995824,17.05686963776427,7.980947430276183,10.743873334210004,21.606997131667185,16.413607459888038,7.258159089972647,7.173960650997455,6.558223934473271,54.895957962430685,10.489416847937676,13.265670693784651,70.99017584758396,42.70612866490429,5.443617597743965,17.573044897953697,12.963355055127456,9.54360961771294,2.9983333402260537,15.096637962492807,9.266675050801236,110.2993743660066,7.296732351565149,215.84737108028702,7.799327312786588,8.660712645427799,9.915220162373494,8.188081236885488,8.108613694974343,19.106406043623377,16.330599295235526,9.439250267154089,6.10404687003693,17.674172601254558,6.459538166817556,15.096891475184641,25.961996124931694,6.8302817907147775,29.376643900314818,4.687115510055817,13.276234646884792,10.194225921324769
2020-04-04,18.88568348940536,10.935759249260128,17.11840149850585,11.06765051673336,19.573689893378056,43.48176405377847,105.23696970257934,38.92113489510805,84.73267408101181,36.19561967818118,35.733718059457544,14.266826379785742,44.094646809153566,54.183214867066056,40.40272605510902,15.498863733609715,14.828473690100004,12.019680043727462,197.49208074180095,18.226291686132843,35.23176880020114,120.30462663563586,98.57956311980837,7.5182210470470405,26.61157085885149,24.930689814983197,12.72481282361725,11.631465543980381,36.231931109982746,25.961399150260604,258.94514753681244,14.211936214159572,356.2586818937674,14.587983849099604,12.072508536050872,19.958765003293667,19.813134844809326,9.957946642950947,59.357963828901894,53.52283121617654,24.413863345293606,16.277458320098482,26.518580431542677,14.281338787395356,25.76452966632751,40.064808834771135,19.530153936743623,42.246161567864455,10.378612915123592,16.74557410182752,18.142266470154247
2020-04-11,33.01935374659533,12.16603216480189,18.876953177325067,16.07128892399904,22.46899649255371,40.42553782635635,174.85268366894442,90.98713856745577,124.12344898823801,32.39168074364632,56.5014693301755,8.05157528364146,20.928169932263238,69.62693049404659,51.72143092790059,22.915497912883076,19.80562342404561,17.369221068775627,161.71936205390043,11.902884366454101,75.57462518691031,176.23496137760114,97.77851029608216,9.9651892180199,39.88375582002111,27.57165271911277,10.479257619449502,19.540862113887037,31.16725256772709,25.37303882957481,270.50761129856494,27.899270755984393,362.6945215839917,18.11579693679036,14.040852319102646,21.481551188714274,17.86720195826555,11.19083527493535,88.07225189773244,145.65384226906596,25.132489394439077,46.79769267028313,26.503937372221003,22.58596660677425,24.298509213158752,40.064808834771135,31.281050396583968,41.85219674130681,16.460703279362686,20.317963243550718,12.78597827420394
2020-04-18,29.409455282637712,7.928425455713593,18.28618972272174,17.098525948007225,22.98782328698641,44.22845568888728,169.41132649349126,108.75325027419376,125.82377020725498,32.58257608797426,51.895831973540105,7.698436016815079,14.493037466460367,78.75742562967075,47.62174254877924,31.790102913722986,18.741543136098613,22.69637907698258,76.70806665126482,17.184789304068108,76.61669158804303,222.2559787061391,75.40911019352734,13.866152968846194,44.755823717159316,20.041135638194724,4.584675208509157,28.432471329729818,29.998480596437325,33.610083319175914,261.9736799145256,33.717580212787965,267.8532737528106,18.96437900382949,30.83738593447777,33.98037487916093,15.08729783463159,11.214544671704283,77.58950581819747,202.19736237222253,20.140951701725907,103.54272098062643,21.334937431671825,19.240663872223784,22.146266420208875,14.743849651195777,34.86606965551831,17.62335990801184,11.606190786804873,16.934498527591725,8.293607529213368
2020-04-25,30.30683117198311,3.41742476539379,21.4598259555908,38.67050345217913,30.28429962039848,61.26344392241629,197.26322172660994,106.59667024042787,146.36931827037657,24.895546490768556,52.300826669522344,2.1894634543235547,12.982180278837085,99.5673786743042,55.82111930702195,81.74145106130767,45.10327414072084,27.038684344176488,63.07012098191488,8.7783772202599,89.98160670098318,215.8867395487532,67.66893728427273,21.934055271691484,58.59921663868308,21.14279444963163,1.777731203299469,75.99224155400516,29.641355827432122,33.46299323900446,271.0817940170161,41.10969468659581,223.75851907010758,22.930785069989906,36.0863026892825,45.89746002686263,18.423182782992345,9.697143278492707,74.2150301800759,249.01804012041225,19.51943728084333,68.38793252541375,38.07195423633957,19.185483620932228,32.158874196106126,6.41036941356338,50.53002635223471,20.26292424594804,12.554773687649504,25.556322321558305,31.44659521493402
2020-05-02,29.083136777421213,3.554121756009541,28.54898741083078,15.276008647347538,27.996400000070864,56.557550129056104,131.93888738830842,150.13904806503425,155.57939154005174,21.529270052985567,48.11902097147303,1.0594178004791392,9.736635209127815,132.00944047426174,72.72490689919623,112.54900842136624,60.06904851313658,21.5772282349223,56.530790566327525,13.985889130583567,110.9387198793188,180.5875166104389,66.43731856779364,49.400386408191174,57.893606805304444,21.640804597267493,0.9356480017365628,134.30465548116013,27.596004877675032,46.48046533417764,205.32098502734124,51.12481752207738,150.49172745288124,28.60388990019531,45.92802160454136,32.0640596795305,16.60360917479557,9.056989565731577,72.96522438817904,203.8964998711488,24.005994506589406,49.8497161053016,50.840701964835,23.586108661433673,32.34602574331916,6.8911471195806335,62.93700476795846,22.114558930768954,9.76482397928295,33.886172002980196,15.204947136891176
2020-05-09,41.197711283584034,2.050454859236274,35.66562623605231,12.42625432267967,34.045161164432585,54.69950350215742,103.6943168951055,127.23822199218702,184.90993256809432,21.128855428297683,40.09447490224323,0.7769063870180356,8.057905000657502,138.7330202975563,65.90694687739659,95.97251408051169,66.72813160545002,34.9398892891221,48.98044525096186,18.970221959036227,116.79414060949307,143.6053056487607,42.575957581048776,80.82087625575569,65.08410701211533,21.052247150061483,0.28069440052096883,143.50643711150906,25.388324487461023,42.80321332989143,154.567736110126,49.88484993292253,100.89669444067336,29.29991788776673,40.81032776860675,37.316816521374605,16.148715772746375,12.447433303688685,63.00583448400089,160.4740971208115,20.238063329988808,90.99551352555052,30.852925990756717,27.096952149858804,34.8725716306951,5.609073236867959,63.944559200207976,21.943840839260645,7.700261195091697,39.14170602878453,12.78597827420394
2020-05-16,42.99246306227483,2.4605458310835284,37.176881585037584,27.536579579058145,30.841089351009177,39.20999330408617,104.31137801809506,130.42174489917474,133.19182882299515,22.395283078473305,43.551057540045264,0.5650228269222076,11.974942153754899,129.2000573556082,52.701791192473095,84.2136624543988,38.10093934261806,27.934005017824717,58.07957934896664,17.854326549681147,106.42309880774373,109.55381521052658,46.451050615824386,74.10057961228677,58.632817106939214,16.192875406463056,0.9356480017365628,109.95612094242789,20.843100154667493,40.08204684671964,87.46716744406504,50.98174433871336,72.87611764242033,35.773931635177604,50.38960084612538,32.312154058054084,18.878076185041536,10.716647339556737,51.749771070729714,136.4029825526898,21.947227987415886,63.97945423038707,36.53443300756431,29.89045237149373,30.100207176762762,2.0833700594080984,76.00006513956562,21.195307668801124,8.202452142597677,38.609282647085394,15.204947136891176
